Teks,label,clean_text,normal_text,removedsw_text,stemmed_text,tokenized_text
"Mohon gunakan kode verifikasi untuk akun Anda. Kode tersebut valid sampai pukul 19:20 WIB. Jangan sebarkan kode tersebut kepada siapa pun, termasuk pihak Blibli. Kode verifikasi: 3456",3,mohon gunakan kode verifikasi untuk akun anda kode tersebut valid sampai pukul   wib jangan sebarkan kode tersebut kepada siapa pun termasuk pihak blibli kode verifikasi ,mohon gunakan kode verifikasi untuk akun anda kode tersebut valid sampai pukul wib jangan sebarkan kode tersebut kepada siapa pun termasuk pihak blibli kode verifikasi,mohon gunakan kode verifikasi akun kode tersebut valid pukul wib jangan sebarkan kode tersebut siapa termasuk pihak blibli kode verifikasi,mohon guna kode verifikasi akun kode sebut valid pukul wib jangan sebar kode sebut siapa masuk pihak blibli kode verifikasi,"['mohon', 'guna', 'kode', 'verifikasi', 'akun', 'kode', 'sebut', 'valid', 'pukul', 'wib', 'jangan', 'sebar', 'kode', 'sebut', 'siapa', 'masuk', 'pihak', 'blibli', 'kode', 'verifikasi']"
"Tokopedia – Kode verifikasi transaksi digital: 7654321. PENTING: Mohon kerahasiannya, jangan sampaikan kepada siapapun termasuk Tokopedia, untuk keamanan akun Anda.",3,tokopedia kode verifikasi transaksi digital  penting mohon kerahasiannya jangan sampaikan kepada siapapun termasuk tokopedia untuk keamanan akun anda,tokopedia kode verifikasi transaksi digital penting mohon kerahasiannya jangan sampaikan kepada siapapun termasuk tokopedia untuk keamanan akun anda,tokopedia kode verifikasi transaksi digital penting mohon kerahasiannya jangan sampaikan siapapun termasuk tokopedia keamanan akun,tokopedia kode verifikasi transaksi digital penting mohon kerahasiannya jangan sampai siapa masuk tokopedia aman akun,"['tokopedia', 'kode', 'verifikasi', 'transaksi', 'digital', 'penting', 'mohon', 'kerahasiannya', 'jangan', 'sampai', 'siapa', 'masuk', 'tokopedia', 'aman', 'akun']"
Mohon tidak berbagi kode verifikasi Instagram Anda yang adalah 123456.,3,mohon tidak berbagi kode verifikasi instagram anda yang adalah ,mohon tidak berbagi kode verifikasi instagram anda yang adalah,mohon berbagi kode verifikasi instagram yang,mohon bagi kode verifikasi instagram yang,"['mohon', 'bagi', 'kode', 'verifikasi', 'instagram', 'yang']"
"Kode verifikasi Anda: 987654. Harap rahasiakan kode ini. Jika tidak diminta, diabaikan. Info lebih lanjut di linkaja.id",3,kode verifikasi anda  harap rahasiakan kode ini jika tidak diminta diabaikan info lebih lanjut di linkaja id,kode verifikasi anda harap rahasiakan kode ini jika tidak diminta diabaikan informasi lebih lanjut di linkaja id,kode verifikasi harap rahasiakan kode jika diminta diabaikan informasi lebih lanjut linkaja id,kode verifikasi harap rahasia kode jika minta abai informasi lebih lanjut linkaja id,"['kode', 'verifikasi', 'harap', 'rahasia', 'kode', 'jika', 'minta', 'abai', 'informasi', 'lebih', 'lanjut', 'linkaja', 'id']"
"Verifikasi MOSELO: 567890 Ini khusus untuk Anda, jangan sampaikan kepada siapapun. Kami tidak pernah meminta kode ini.",3,verifikasi moselo  ini khusus untuk anda jangan sampaikan kepada siapapun kami tidak pernah meminta kode ini,verifikasi moselo ini khusus untuk anda jangan sampaikan kepada siapapun kami tidak pernah meminta kode ini,verifikasi moselo khusus anda jangan sampaikan siapapun tidak pernah meminta kode,verifikasi moselo khusus anda jangan sampai siapa tidak pernah minta kode,"['verifikasi', 'moselo', 'khusus', 'anda', 'jangan', 'sampai', 'siapa', 'tidak', 'pernah', 'minta', 'kode']"
"PIN OTP Lupa MPIN/PASSWORD: 345678. Jagalah kerahasiaan PIN OTP Anda. Jangan disampaikan kepada siapa pun, termasuk petugas bank.",3,pin otp lupa mpin password  jagalah kerahasiaan pin otp anda jangan disampaikan kepada siapa pun termasuk petugas bank,pin otp lupa mpin password jagalah kerahasiaan pin otp anda jangan disampaikan kepada siapa pun termasuk petugas bank,pin otp lupa mpin password jagalah kerahasiaan pin otp jangan disampaikan siapa termasuk petugas bank,pin otp lupa mpin password jaga rahasia pin otp jangan sampai siapa masuk tugas bank,"['pin', 'otp', 'lupa', 'mpin', 'password', 'jaga', 'rahasia', 'pin', 'otp', 'jangan', 'sampai', 'siapa', 'masuk', 'tugas', 'bank']"
"IFG ID - OTP: 890123 MOHON JANGAN MEMBERITAHU KODE INI KEPADA ORANG LAIN, termasuk IFG Life.",3,ifg id otp  mohon jangan memberitahu kode ini kepada orang lain termasuk ifg life,ifg id otp mohon jangan memberitahu kode ini kepada orang lain termasuk ifg life,ifg id otp mohon jangan memberitahu kode kepada orang termasuk ifg life,ifg id otp mohon jangan memberitahu kode kepada orang masuk ifg life,"['ifg', 'id', 'otp', 'mohon', 'jangan', 'memberitahu', 'kode', 'kepada', 'orang', 'masuk', 'ifg', 'life']"
"PIN OTP Anda untuk aktivasi adalah 234567. Jaga kerahasiaan PIN OTP Anda, jangan disebarkan ke siapa pun termasuk petugas bank.",3,pin otp anda untuk aktivasi adalah  jaga kerahasiaan pin otp anda jangan disebarkan ke siapa pun termasuk petugas bank,pin otp anda untuk aktivasi adalah jaga kerahasiaan pin otp anda jangan disebarkan ke siapa pun termasuk petugas bank,pin otp untuk aktivasi jaga kerahasiaan pin otp jangan disebarkan siapa termasuk petugas bank,pin otp untuk aktivasi jaga rahasia pin otp jangan sebar siapa masuk tugas bank,"['pin', 'otp', 'untuk', 'aktivasi', 'jaga', 'rahasia', 'pin', 'otp', 'jangan', 'sebar', 'siapa', 'masuk', 'tugas', 'bank']"
"Harap jangan sampaikan KODE RAHASIA ini kepada siapa pun, termasuk Bukalapak. Silakan masukkan otentikasi: 234567",3,harap jangan sampaikan kode rahasia ini kepada siapa pun termasuk bukalapak silakan masukkan otentikasi ,harap jangan sampaikan kode rahasia ini kepada siapa pun termasuk bukalapak silakan masukkan otentikasi,harap jangan sampaikan kode rahasia kepada siapa termasuk bukalapak silakan masukkan otentikasi,harap jangan sampai kode rahasia kepada siapa masuk bukalapak sila masuk otentikasi,"['harap', 'jangan', 'sampai', 'kode', 'rahasia', 'kepada', 'siapa', 'masuk', 'bukalapak', 'sila', 'masuk', 'otentikasi']"
"Tolong jangan sebarkan kode ini, bahkan kepada Tim SeaBank! Jika tidak, hubungi 08001500130. Kode OTP 789012 untuk akses akun pada perangkat baru.",3,tolong jangan sebarkan kode ini bahkan kepada tim seabank jika tidak hubungi  kode otp  untuk akses akun pada perangkat baru,tolong jangan sebarkan kode ini bahkan kepada tim seabank jika tidak hubungi kode otp untuk akses akun pada perangkat baru,jangan sebarkan kode bahkan tim seabank tidak hubungi kode otp akses akun perangkat baru,jangan sebar kode bahkan tim seabank tidak hubung kode otp akses akun perangkat baru,"['jangan', 'sebar', 'kode', 'bahkan', 'tim', 'seabank', 'tidak', 'hubung', 'kode', 'otp', 'akses', 'akun', 'perangkat', 'baru']"
Kode verifikasi Google Anda: G-215996,3,kode verifikasi google anda g ,kode verifikasi google anda g,kode verifikasi google g,kode verifikasi google g,"['kode', 'verifikasi', 'google', 'g']"
"Mohon gunakan kode OTP 4567 untuk akses akun Gojek-mu. Jangan berikan kepada siapa pun, bahkan yang mengklaim sebagai Gojek.",3,mohon gunakan kode otp  untuk akses akun gojek mu jangan berikan kepada siapa pun bahkan yang mengklaim sebagai gojek,mohon gunakan kode otp untuk akses akun gojek mu jangan berikan kepada siapa pun bahkan yang mengklaim sebagai gojek,mohon gunakan kode otp akses akun gojek mu jangan berikan siapa bahkan mengklaim gojek,mohon guna kode otp akses akun gojek mu jangan ikan siapa bahkan klaim gojek,"['mohon', 'guna', 'kode', 'otp', 'akses', 'akun', 'gojek', 'mu', 'jangan', 'ikan', 'siapa', 'bahkan', 'klaim', 'gojek']"
"Kode verifikasi: 456789. RAHASIAKAN kode ini. Jika tidak diminta, abaikan. Info di linkaja.id",3,kode verifikasi  rahasiakan kode ini jika tidak diminta abaikan info di linkaja id,kode verifikasi rahasiakan kode ini jika tidak diminta abaikan informasi di linkaja id,kode verifikasi rahasiakan kode jika diminta abaikan informasi linkaja id,kode verifikasi rahasia kode jika minta abai informasi linkaja id,"['kode', 'verifikasi', 'rahasia', 'kode', 'jika', 'minta', 'abai', 'informasi', 'linkaja', 'id']"
Kode Instagram Anda: 456789. Jangan dibagikan.,3,kode instagram anda  jangan dibagikan,kode instagram anda jangan dibagikan,kode instagram jangan dibagikan,kode instagram jangan bagi,"['kode', 'instagram', 'jangan', 'bagi']"
"Gunakan kode verifikasi ini untuk menetapkan PIN GO-PAY baru. Harap, jangan memberikan kode ini pada SIAPA PUN. Kode Anda: 778899",3,gunakan kode verifikasi ini untuk menetapkan pin go pay baru harap jangan memberikan kode ini pada siapa pun kode anda ,gunakan kode verifikasi ini untuk menetapkan pin go pay baru harap jangan memberikan kode ini pada siapa pun kode anda,gunakan kode verifikasi untuk menetapkan pin go pay baru harap jangan memberikan kode pada siapa kode,guna kode verifikasi untuk tetap pin go pay baru harap jangan beri kode pada siapa kode,"['guna', 'kode', 'verifikasi', 'untuk', 'tetap', 'pin', 'go', 'pay', 'baru', 'harap', 'jangan', 'beri', 'kode', 'pada', 'siapa', 'kode']"
"Mohon rahasiakan OTP Fita: 901234, jangan berikan kepada orang lain.",3,mohon rahasiakan otp fita  jangan berikan kepada orang lain,mohon rahasiakan otp fita jangan berikan kepada orang lain,mohon rahasiakan otp fita jangan berikan orang,mohon rahasia otp fita jangan ikan orang,"['mohon', 'rahasia', 'otp', 'fita', 'jangan', 'ikan', 'orang']"
"OTP Fita yang Anda miliki adalah: 345678, mohon tidak disebarkan ke siapa pun.",3,otp fita yang anda miliki adalah  mohon tidak disebarkan ke siapa pun,otp fita yang anda miliki adalah mohon tidak disebarkan ke siapa pun,otp fita anda miliki mohon disebarkan siapa,otp fita anda milik mohon sebar siapa,"['otp', 'fita', 'anda', 'milik', 'mohon', 'sebar', 'siapa']"
"PIN OTP Aktivasi: 678901. Harap jaga kerahasiaannya, jangan disampaikan kepada siapapun termasuk petugas bank.",3,pin otp aktivasi  harap jaga kerahasiaannya jangan disampaikan kepada siapapun termasuk petugas bank,pin otp aktivasi harap jaga kerahasiaannya jangan disampaikan kepada siapapun termasuk petugas bank,pin otp aktivasi harap jaga kerahasiaannya jangan disampaikan siapapun termasuk petugas bank,pin otp aktivasi harap jaga rahasia jangan sampai siapa masuk tugas bank,"['pin', 'otp', 'aktivasi', 'harap', 'jaga', 'rahasia', 'jangan', 'sampai', 'siapa', 'masuk', 'tugas', 'bank']"
Nomor OTP Anda: 456789. Aktif selama 45 menit.,3,nomor otp anda  aktif selama  menit,nomor otp anda aktif selama menit,nomor otp aktif selama menit,nomor otp aktif lama menit,"['nomor', 'otp', 'aktif', 'lama', 'menit']"
"Kode verifikasi transaksi digital di Tokopedia: 4321098. PENTING: Harap jangan dibagikan kepada siapapun atau pihak Tokopedia, untuk keamanan akun Anda.",3,kode verifikasi transaksi digital di tokopedia  penting harap jangan dibagikan kepada siapapun atau pihak tokopedia untuk keamanan akun anda,kode verifikasi transaksi digital di tokopedia penting harap jangan dibagikan kepada siapapun atau pihak tokopedia untuk keamanan akun anda,kode verifikasi transaksi digital tokopedia penting harap jangan dibagikan siapapun pihak tokopedia keamanan akun,kode verifikasi transaksi digital tokopedia penting harap jangan bagi siapa pihak tokopedia aman akun,"['kode', 'verifikasi', 'transaksi', 'digital', 'tokopedia', 'penting', 'harap', 'jangan', 'bagi', 'siapa', 'pihak', 'tokopedia', 'aman', 'akun']"
"Harap jangan berikan KODE RAHASIA ini kepada siapa pun, termasuk Bukalapak. Gunakan otentikasi: 678901",3,harap jangan berikan kode rahasia ini kepada siapa pun termasuk bukalapak gunakan otentikasi ,harap jangan berikan kode rahasia ini kepada siapa pun termasuk bukalapak gunakan otentikasi,harap jangan berikan kode rahasia kepada siapa termasuk bukalapak gunakan otentikasi,harap jangan ikan kode rahasia kepada siapa masuk bukalapak guna otentikasi,"['harap', 'jangan', 'ikan', 'kode', 'rahasia', 'kepada', 'siapa', 'masuk', 'bukalapak', 'guna', 'otentikasi']"
"IFG ID - OTP: 123456 PENTING, JANGAN SAMPAIKAN KODE INI KE PIHAK MANAPUN, termasuk IFG Life.",3,ifg id otp  penting jangan sampaikan kode ini ke pihak manapun termasuk ifg life,ifg id otp penting jangan sampaikan kode ini ke pihak manapun termasuk ifg life,ifg id otp penting jangan sampaikan kode ke pihak manapun termasuk ifg life,ifg id otp penting jangan sampai kode ke pihak mana masuk ifg life,"['ifg', 'id', 'otp', 'penting', 'jangan', 'sampai', 'kode', 'ke', 'pihak', 'mana', 'masuk', 'ifg', 'life']"
"Harap jangan berikan kode rahasia ini kepada siapa pun, termasuk Shopee. Waspada terhadap penipuan! Silakan ubah PIN ShopeePay, gunakan kode verifikasi (OTP) 678901",3,harap jangan berikan kode rahasia ini kepada siapa pun termasuk shopee waspada terhadap penipuan silakan ubah pin shopeepay gunakan kode verifikasi otp ,harap jangan berikan kode rahasia ini kepada siapa pun termasuk shopee waspada terhadap penipuan silakan ubah pin shopeepay gunakan kode verifikasi otp,harap jangan berikan kode rahasia kepada siapa termasuk shopee waspada penipuan silakan ubah pin shopeepay gunakan kode verifikasi otp,harap jangan ikan kode rahasia kepada siapa masuk shopee waspada tipu sila ubah pin shopeepay guna kode verifikasi otp,"['harap', 'jangan', 'ikan', 'kode', 'rahasia', 'kepada', 'siapa', 'masuk', 'shopee', 'waspada', 'tipu', 'sila', 'ubah', 'pin', 'shopeepay', 'guna', 'kode', 'verifikasi', 'otp']"
183618 KODE utk Verifikasi Akun Seller Anda. Berlaku 10 menit. JGN BAGIKAN KODE atau AKUN ANDA DPT DICURI,3, kode utk verifikasi akun seller anda berlaku  menit jgn bagikan kode atau akun anda dpt dicuri,kode untuk verifikasi akun seller anda berlaku menit jangan bagikan kode atau akun anda dapat dicuri,kode verifikasi akun seller berlaku menit jangan bagikan kode akun dapat dicuri,kode verifikasi akun seller laku menit jangan bagi kode akun dapat curi,"['kode', 'verifikasi', 'akun', 'seller', 'laku', 'menit', 'jangan', 'bagi', 'kode', 'akun', 'dapat', 'curi']"
<OTP SMS Banking Anda: 123456. Masa aktif OTP Anda adalah 15 menit. Terima Kasih.,3,otp sms banking anda  masa aktif otp anda adalah  menit terima kasih,otp sms banking anda masa aktif otp anda adalah menit terima kasih,otp sms banking masa aktif otp adalah menit terima kasih,otp sms banking masa aktif otp adalah menit terima kasih,"['otp', 'sms', 'banking', 'masa', 'aktif', 'otp', 'adalah', 'menit', 'terima', 'kasih']"
123456 adalah kode autentikasi Twitter Anda. Jangan balas pesan ini dengan kode Anda.,3, adalah kode autentikasi twitter anda jangan balas pesan ini dengan kode anda,adalah kode autentikasi twitter anda jangan balas pesan ini dengan kode anda,kode autentikasi twitter jangan balas pesan dengan kode,kode autentikasi twitter jangan balas pesan dengan kode,"['kode', 'autentikasi', 'twitter', 'jangan', 'balas', 'pesan', 'dengan', 'kode']"
tiket.com - Jangan beritahu kode OTP kamu pada siapa pun. Kode ini berlaku selama 10 menit. kode OTP : 7897,3,tiket com jangan beritahu kode otp kamu pada siapa pun kode ini berlaku selama  menit kode otp ,tiket com jangan beritahu kode otp kamu pada siapa pun kode ini berlaku selama menit kode otp,tiket com jangan beritahu kode otp kamu siapa kode berlaku selama menit kode otp,tiket com jangan beritahu kode otp kamu siapa kode laku lama menit kode otp,"['tiket', 'com', 'jangan', 'beritahu', 'kode', 'otp', 'kamu', 'siapa', 'kode', 'laku', 'lama', 'menit', 'kode', 'otp']"
"Tolong hindari memberikan KODE RAHASIA ini kepada siapapun, termasuk Bukalapak. Gunakan otentikasi: 890123",3,tolong hindari memberikan kode rahasia ini kepada siapapun termasuk bukalapak gunakan otentikasi ,tolong hindari memberikan kode rahasia ini kepada siapapun termasuk bukalapak gunakan otentikasi,hindari memberikan kode rahasia kepada siapapun termasuk bukalapak gunakan otentikasi,hindar beri kode rahasia kepada siapa masuk bukalapak guna otentikasi,"['hindar', 'beri', 'kode', 'rahasia', 'kepada', 'siapa', 'masuk', 'bukalapak', 'guna', 'otentikasi']"
Silakan gunakan Kode OTP 567890 untuk memverifikasi akun PeduliLindungi. Waktu validasi hanya 60 detik.,3,silakan gunakan kode otp  untuk memverifikasi akun pedulilindungi waktu validasi hanya  detik,silakan gunakan kode otp untuk memverifikasi akun pedulilindungi waktu validasi hanya detik,silakan gunakan kode otp memverifikasi akun pedulilindungi waktu validasi detik,sila guna kode otp verifikasi akun pedulilindungi waktu validasi detik,"['sila', 'guna', 'kode', 'otp', 'verifikasi', 'akun', 'pedulilindungi', 'waktu', 'validasi', 'detik']"
"Kode Verifikasi MOSELO : 621421 Kode ini hanya untuk kamu, jangan berikan ke siapapun. Pihak kami tidak pernah meminta kode ini.",3,kode verifikasi moselo  kode ini hanya untuk kamu jangan berikan ke siapapun pihak kami tidak pernah meminta kode ini,kode verifikasi moselo kode ini hanya untuk kamu jangan berikan ke siapapun pihak kami tidak pernah meminta kode ini,kode verifikasi moselo kode hanya kamu jangan berikan siapapun pihak tidak pernah meminta kode,kode verifikasi moselo kode hanya kamu jangan ikan siapa pihak tidak pernah minta kode,"['kode', 'verifikasi', 'moselo', 'kode', 'hanya', 'kamu', 'jangan', 'ikan', 'siapa', 'pihak', 'tidak', 'pernah', 'minta', 'kode']"
Ini adalah kode verifikasi untuk memasang PIN GO-PAY Anda yang baru. Waspada penipuan: JANGAN pernah berikan kode ini pada SIAPAPUN. Kode Anda 033366,3,ini adalah kode verifikasi untuk memasang pin go pay anda yang baru waspada penipuan jangan pernah berikan kode ini pada siapapun kode anda ,ini adalah kode verifikasi untuk memasang pin go pay anda yang baru waspada penipuan jangan pernah berikan kode ini pada siapapun kode anda,adalah kode verifikasi memasang pin go pay yang baru waspada penipuan jangan pernah berikan kode pada siapapun kode,adalah kode verifikasi pasang pin go pay yang baru waspada tipu jangan pernah ikan kode pada siapa kode,"['adalah', 'kode', 'verifikasi', 'pasang', 'pin', 'go', 'pay', 'yang', 'baru', 'waspada', 'tipu', 'jangan', 'pernah', 'ikan', 'kode', 'pada', 'siapa', 'kode']"
"Ini kode OTP untuk registrasi. Tolong hindari memberikannya kepada siapa pun, termasuk yang mengklaim dari Gojek, karena bisa digunakan untuk mengakses akunmu. OTP: 2345",3,ini kode otp untuk registrasi tolong hindari memberikannya kepada siapa pun termasuk yang mengklaim dari gojek karena bisa digunakan untuk mengakses akunmu otp ,ini kode otp untuk registrasi tolong hindari memberikannya kepada siapa pun termasuk yang mengklaim dari gojek karena bisa digunakan untuk mengakses akunmu otp,kode otp registrasi hindari memberikannya siapa termasuk mengklaim gojek bisa digunakan mengakses akunmu otp,kode otp registrasi hindar beri siapa masuk klaim gojek bisa guna akses akun otp,"['kode', 'otp', 'registrasi', 'hindar', 'beri', 'siapa', 'masuk', 'klaim', 'gojek', 'bisa', 'guna', 'akses', 'akun', 'otp']"
Gunakan OTP 069822 untuk memverifikasi akun PeduliLindungi Anda. OTP akan kadaluarsa dalam waktu 1 menit.,3,gunakan otp  untuk memverifikasi akun pedulilindungi anda otp akan kadaluarsa dalam waktu  menit,gunakan otp untuk memverifikasi akun pedulilindungi anda otp akan kadaluarsa dalam waktu menit,gunakan otp memverifikasi akun pedulilindungi otp kadaluarsa waktu menit,guna otp verifikasi akun pedulilindungi otp kadaluarsa waktu menit,"['guna', 'otp', 'verifikasi', 'akun', 'pedulilindungi', 'otp', 'kadaluarsa', 'waktu', 'menit']"
